iin_start,iin_end,number_length,number_luhn,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
45719885,,16,,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559431515,Holbæk
45719886,,16,,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,,alm.spks.dk,,
45719887,,16,,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,,alm.spks.dk,+4546355151,Roskilde
45719888,,16,,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,,alm.spks.dk,+4557611515,Ringsted
45719889,,16,,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559651515,Asnæs
45719890,,16,,visa,Visa/Dankort,debit,,DK,BankNordik,,www.banknordik.dk,+4576978000,Horsens
45719891,,16,,visa,Visa/Dankort,debit,,DK,BankNordik,,www.banknordik.dk,+4576978000,Vejle
45719892,,16,,visa,Visa/Dankort,debit,,DK,BankNordik,,www.banknordik.dk,+4576978000,Haderslev
45719893,45719898,16,,visa,Visa/Dankort,debit,,DK,Spar Nord,,www.sparnord.dk,,
45719899,,16,,visa,Visa/Dankort,debit,,DK,BankNordik,,www.banknordik.dk,+4576978000,Aarhus C
45719942,,16,,visa,Visa/Dankort,debit,,DK,Diba Bank,,www.diba.dk,,
457274,,,,visa,,debit,,IN,ICICI,,,,
457356,,,,visa,,credit,,AU,QANTAS STAFF CREDIT UNION,,,61295823200,
457631,,,,visa,,credit,,BR,BANCODOBRASIL,,,,
457896,,,,visa,,credit,,ZA,FIRST NATIONAL,,,0860112244,
457972,,,,visa,,credit,,KR,KOOKMIN BANK,,,82263007300,
458003,,,,visa,,credit,,IL,LEUMI,,,97236178888,
458008,,,,visa,,credit,,IL,DISCOUNT,,,97235726444,
458012,,,,visa,,credit,,IL,LEUMI,,,97236178888,
458016,,,,visa,,credit,,IL,DISCOUNT,,,97235726444,
458021,,,,visa,,credit,,IL,UNION,,,97235726444,
458024,,,,visa,,credit,,IL,MIZRAHI TEFAHOT,,,039700277,
458027,,,,visa,,credit,,IL,BEINLEUMI,,,97235726444,
458028,,,,visa,,credit,,IL,ISRAEL CREDIT CARDS,,,3603782265,
458036,,,,visa,,credit,,IL,BEINLEUMI,,,97235726444,
458124,,,,visa,,credit,,CN,BANK OF COMMUNICATIONS,,,862128283888,
458127,,,,visa,,credit,,HK,BANK OF COMMUNICATIONS,,,85222699699,
458300,,,,visa,,debit,,ET,COMMERCIAL BANK OF ETHIOPIA,,,,
458415,,,,visa,,credit,,US,COMERICA,,,8773383390,
458436,,,,visa,,credit,,US,U.S.,,,8552098388,
458587,,,,visa,,debit,,NG,STANDARD CHARTERED,,,23412704611,
458594,,,,visa,,debit,,AU,HSBC,,,1300308008,
458777,,,,visa,,debit,,IN,IDBI,,,1800226999,
459020,,,,visa,,credit,,BR,ITAU,,,08007225803,
459023,,,,visa,,credit,,BR,ITAU,,,,
459061,,,,visa,,debit,,US,ENTROPAY,,,,
459078,,,,visa,,credit,,BR,ITAU,,,,
459080,,,,visa,,credit,,BR,ITAU,,,8003969665,
459419,,,,visa,,credit,,CO,BBVA,,,5714010000,
459907,,,,visa,,credit,,KR,,,,82-2-7560505,
459914,,,,visa,,credit,,MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,,,60326128121,
459984,,,,visa,,credit,,ES,CAJA RURAL,,,902310902,
459985,,,,visa,,debit,,ES,LA CAIXA,,,902200202,
459990,,,,visa,,debit,,ES,BANKIA,,,34916024680,
460035,,,,visa,,credit,,BR,ITAU,,,551140014848,
460149,,,,visa,,debit,,US,NATIONAL BANK OF ARIZONA,,,9283502020,
460203,,,,visa,,debit,,US,KITSAP COMMUNITY FEDERAL CREDIT UNION,,,3606622000,
460213,,,,visa,,debit,,US,FIRST,,,8004722265,
460266,,,,visa,,credit,,US,APGFCU,,,8008472911,
460282,,,,visa,,debit,,US,CAMPUS FEDERAL CREDIT UNION,,,8887698841,
460288,,,,visa,,credit,,US,COAST HILLS FEDERAL CREDIT UNION,,,8057337600,
460419,,,,visa,,credit,,US,FIRST TECHNOLOGY CREDIT UNION,,,8006370852,
460665,,,,visa,,debit,,US,ICON,,,2815172430,
460675,,,,visa,,debit,,US,ONPOINT,,,8005273932,
460727,,,,visa,,debit,,US,RICHLAND,,,4195258791,
460753,,,,visa,,debit,,US,JSC FEDERAL CREDIT UNION,,,8009400708,
460792,,,,visa,,debit,,US,BNC NATIONAL,,,8002622265,
460820,,,,visa,,debit,,US,FNBT,,,8507962201,
460840,,,,visa,,debit,,US,FIRST NATIONAL,,,4793943552,
460848,,,,visa,,debit,,US,SAN DIEGO COUNTY CREDIT UNION,,,8777322848,
460849,,,,visa,,debit,,US,MOUNTAIN WEST,,,8006415401,
461000,461001,,,visa,,credit,,US,SIMMONS FIRST NATIONAL BANK,,,8002722102,
461021,,,,visa,,credit,,US,BRIGHT STAR CREDIT UNION,,,8002999842,
461046,,,,visa,,debit,,US,CHASE,,,8009359935,
461098,,,,visa,,credit,,US,SIMMONS FIRST NATIONAL BANK,,,8002722102,
461100,,,,visa,,debit,,US,SIMMONS FIRST NATIONAL BANK,,,8774574976,
461222,,,,visa,,debit,,US,FIRST STATE COMMUNITY,,,5737564547,
461608,,,,visa,,credit,,US,BB&T,,,800-476-4228,
461657,,,,visa,,credit,,US,CITI,,,8009505114,
461691,,,,visa,,credit,,US,BANK OF AMERICA,,,8006731044,
461700,,,,visa,,debit,,ID,MANDIRI,,,,
461772,,,,visa,,credit,,MY,HSBC AMANAH,,,60383215500,
462161,,,,visa,,debit,,US,AMARILLO NATIONAL,,,8063788000,
462239,,,,visa,,debit,,AU,,,,61396837043,
462286,,,,visa,,credit,,MY,HSBC,,,60383215200,
462406,,,,visa,,debit,,US,BROADWAY,,,8005548969,
462485,,,,visa,,credit,,AU,AUSTRALIA POST,,,611300882094,
462845,,,,visa,,debit,,SG,,,,6563272265,
462974,,,,visa,,credit,,MX,INBURSA,,,54478000,
463066,,,,visa,,credit,,US,WHATCOM EDUCATIONAL CREDIT UNION,,,800-525-8703,
463097,,,,visa,,debit,,US,THE CITIZENS,,,6013893290,
463158,,,,visa,,debit,,US,BBVA COMPASS,,,8002667277,
463288,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,1,
463491,,,,visa,,debit,,US,METABANK,,,8007337152,
463550,463551,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8006228731,
463552,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,5035334400,
463564,,,,visa,,debit,,US,,,,,
463572,463573,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463575,463578,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463580,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463581,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,2248298820,
463584,463585,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463588,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463589,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,88828746377,
463675,,,,visa,,debit,,US,EAGLE COMMUNITY CREDIT UNION,,,8003245328,
463689,,,,visa,,debit,,US,MOCSE,,,8004534543,
463962,,,,visa,,debit,,US,BRYANT,,,8778279268,
463995,,,,visa,,debit,,US,VALLEY GREEN,,,,
463997,,,,visa,,debit,,US,,,,,
464018,,,,visa,,credit,,US,CHASE,,,8882474080,
464303,,,,visa,,debit,,US,OLD NATIONAL BANK IN EVANSVILLE,,,8007312265,
464455,,,,visa,,debit,,US,GREATER NEVADA CREDIT UNION,,,8004216674,
464532,,,,visa,,credit,,MY,CITIBANK,,,60323830000,
464579,,,,visa,,debit,,AU,,,,61396837043,
464596,,,,visa,,credit,,MX,GLOBAL CARD,,,,
464875,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
464880,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
465156,,,,visa,,debit,,US,SERVICE CREDIT UNION,,,8009367730,
465246,,,,visa,,debit,,TN,BANQUE NATIONALE AGRICOLE,,,71831000,
465290,,,,visa,,debit,,US,CITIZENS,,,8008626200,
465345,,,,visa,,debit,,US,STBANK,,,3032375000,
465355,,,,visa,,debit,,US,,,,,
465828,,,,visa,,debit,,MX,INBURSA,,,54478000,
465858,465859,,,visa,,debit,,GB,BARCLAYS,,,08457555555,
465861,,,,visa,,debit,,GB,BARCLAYS,,,01604230230,
465886,,,,visa,,credit,,MY,AFFIN,,,60355223000,
465902,,,,visa,,debit,,GB,BARCLAYS,,,08457555555,
465910,,,,visa,,debit,,GB,LLOYDS,,,08453000000,
465935,,,,visa,,debit,,GB,NATIONWIDE,,,441793656789,
465942,465943,,,visa,,debit,,GB,HSBC,,,08457404404,
465944,,,,visa,,debit,,GB,HSBC,,,441226261010,
466135,,,,visa,,debit,,US,EMPLOYEES CREDIT UNION,,,800-234-5354,
466186,,,,visa,,debit,,US,SEACOAST NATIONAL,,,8007069991,
466188,466189,,,visa,,debit,,US,BB&T,,,8002265228,
466250,,,,visa,,credit,,MY,HONG LEONG,,,,
466309,,,,visa,,credit,,US,CAPITAL ONE,,,8009557070,
466801,,,,visa,,debit,,US,HANCOCK BANK OF LOUISIANA,,,8002564636,
467001,,,,visa,,debit,,US,NATIONSBANK OF DELAWARE N.A.,,,9567226622,
467010,,,,visa,,debit,,US,NATIONSBANK OF DELAWARE N.A.,,,8669025860,
467021,,,,visa,,debit,,ES,LA CAIXA,,,902334334,
467339,,,,visa,,credit,,US,INSIGHT,,,8885728472,
467726,,,,visa,Money Mart Titanium+,debit,y,CA,PEOPLES TRUST COMPANY,,,,
467765,,,,visa,Ipko,debit,y,RS,RAIFFEISEN BANK,,www.raiffeisen-kosovo.com,+381 38 222 222,Prishtine
467784,,,,visa,,debit,,MY,RHBBANK,,,60392061000,
467785,,,,visa,,debit,,MY,RHBBANK,,,60126717531,
467851,,,,visa,,debit,,MY,HONG LEONG,,,60376268899,
467875,,,,visa,,debit,,NG,FCMB,,,800-955-9900,
467893,,,,visa,,debit,,MY,PUBLIC,,,800-955-9900,
467950,,,,visa,,credit,,MY,PUBLIC,,,60321768000,
467951,,,,visa,,debit,,MY,PUBLIC,,,60,
468017,,,,visa,,credit,,US,TRUSTMARK NATIONAL BANK,,,8002432524,
468018,,,,visa,,debit,,US,ZIONS,,,8007892265,
468451,,,,visa,,debit,,US,AA CREDIT UNION,,,8005330035,
468805,,,,visa,,debit,,IN,AXIS,,,8002335577,
468881,,,,visa,,debit,,US,BANK OF TEXAS,,,8003465312,
469065,,,,visa,,debit,,US,IBERIA,,,8009680801,
469072,,,,visa,,debit,,US,IBERIA,,,8009680801,
469090,,,,visa,,debit,,US,OREGON COMMUNITY CREDIT UNION,,,5415212618,
469208,,,,visa,,debit,,US,BANCORP,,,8662952460,
469227,,,,visa,,credit,,US,USBANK,,,8663227989,
469268,,,,visa,,debit,,BS,FIRST CARIBBEAN INTERNATIONAL,,,,
469380,,,,visa,,credit,,US,BANK OF CHINA,,,861066085566,
469390,,,,visa,,debit,,MY,TUNE MONEY,,,60377180000,
469488,,,,visa,,debit,,US,SUNFLOWER,,,7192752311,
469510,,,,visa,,debit,,US,LANDMARK NATIONAL,,,6206405599,
469513,,,,visa,,debit,,US,OPUS,,,1,
469554,469555,,,visa,,credit,,MY,BANK ISLAM,,,60326900900,
470132,,,,visa,,debit,,US,BANK OF AMERICA,,,8004321000,
470134,,,,visa,,debit,,US,BANK OF AMERICA,,,8004321000,
470500,,,,visa,,credit,,US,WELLS FARGO FINANCIAL BANK,,,8004598451,
470543,,,,visa,,credit,,MY,AMISLAMIC,,,,
470598,,,,visa,,credit,,BR,ITAU,,,551140014848,
470712,,,,visa,,credit,,US,THE INDEPENDENT BANKERS,,,8003677576,
471511,,,,visa,,credit,,US,ELAN FINANCIAL SERVICES,,,8003445696,
471515,,,,visa,,credit,,US,PNC NATIONAL BANK_OF DELAWARE,,,8006854039,
471529,,,,visa,,credit,,US,BANK OF AMERICA,,,8884492273,
471563,,,,visa,,credit,,US,JPMORGANCHASE,,,8002707760,
471627,,,,visa,,credit,,US,,,,612-973-6476,
471632,,,,visa,,credit,,US,,,,612-973-6476,
471633,,,,visa,,credit,,US,U.S. BANK NATIONAL ASSOCIATION,,,612-973-6476,
471634,,,,visa,,credit,,US,,,,612-973-6476,
471640,,,,visa,,credit,,US,U.S. BANK N.A. ND,,,8889946722,
471651,,,,visa,,credit,,US,U.S. BANK NATIONAL ASSOCIATION,,,612-973-6476,
471662,,,,visa,,credit,,US,,,,612-973-6476,
471670,,,,visa,,credit,,US,,,,612-973-6476,
471681,,,,visa,,credit,,US,,,,612-973-6476,
471684,,,,visa,,credit,,US,,,,612-973-6476,
471703,,,,visa,,credit,,BR,BANCO DO BRASIL,,,08007290001,
471724,,,,visa,,debit,,US,BANK OF AMERICA,,,8004321000,
471727,,,,visa,,debit,,US,BANK OF AMERICA,,,3157244022,
471832,,,,visa,,credit,,US,LEXUS,,,8668774966,
471853,,,,visa,,debit,,US,ASCEND,,,,
471896,,,,visa,,debit,,US,SANTA BARBARA COUNTY FEDERAL CREDIT UUNION,,,8056823357,
471925,,,,visa,,credit,,US,USBANK,,,8777346060,
471926,,,,visa,,credit,,US,U.S. BANK N.A. ND,,,8777346060,
471937,,,,visa,,debit,,US,DUPONT GOODRICH,,,4097272351,
471999,,,,visa,,debit,,US,INDANA HEARTLAND,,,7658543067,
472070,,,,visa,,credit,,MY,AEON,,,0327199999,
472409,,,,visa,,debit,,CA,TD CANADA TRUST,,,8662223456,
472437,,,,visa,,credit,,AU,CITIBANK,,,133739,
472513,,,,visa,,debit,,US,EDUCATORS CREDIT UNION,,,,
472634,,,,visa,,credit,,TW,UNION,,,515-222-8685,
472660,,,,visa,,credit,,AU,SOUTHERN CROSS CREDIT UNION,,,515-222-8685,
472690,,,,visa,,credit,,AU,SGE CREDIT UNION,,,1300364400,
472776,,,,visa,,debit,,US,MONEY NETWORK,,,8889130900,
472777,,,,visa,,debit,,US,METABANK,,,8889130900,
472906,,,,visa,,debit,,NL,ABN AMRO,,,09003355333,
472926,,,,visa,,debit,,CA,PEOPLES TRUST COMPANY,,,8006984966,
473064,,,,visa,,debit,,US,SOUTHLAND CIVIC FEDERAL CREDIT UNION,,,800-426-1917,
473079,,,,visa,,debit,,US,FIRST NATIONAL,,,6206942247,
473137,,,,visa,,debit,,US,WASHINGTON TRUST BANK,,,8007884578,
473157,,,,visa,,debit,,US,NATIONAL BANK OF ARIZONA,,,8004978168,
473336,,,,visa,,debit,,US,ENT FEDERAL CREDIT UNION,,,8005259623,
473477,,,,visa,,debit,,US,NORTH ISLAND CREDIT UNION,,,6196561600,
473581,,,,visa,,credit,,US,VENTURA COUNTY CREDIT UNION,,,608-836-2487,
473622,,,,visa,,debit,,US,CHASE,,,8777120088,
473690,,,,visa,,debit,,US,GE CAPITAL RETAIL,,,8779374098,
473691,,,,visa,,debit,,US,WALMART,,,8779374098,
473701,,,,visa,,credit,,MX,INBURSA,,,8008472911,
473702,473703,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
473764,,,,visa,,credit,,US,,,,,
473819,,,,visa,,credit,,MY,CITIBANK,,,60323830000,
473905,,,,visa,,debit,,US,ALTRA FEDERAL CREDIT UNION,,,6087874500,
473956,,,,visa,,debit,,US,VIRGINIA CREDIT UNION,,,8004497728,
474151,,,,visa,,credit,,TR,GARANTI,,,00902124440400,
474165,474166,,,visa,,debit,,US,WELLS FARGO,,,8002255935,
474174,,,,visa,,debit,,MX,BANREGIO,,,8664320550,
474255,,,,visa,,debit,,US,,,,,
474426,,,,visa,,credit,,US,FIRST FINANCIAL,,,,
474440,,,,visa,,debit,,US,PLANTERS,,,8663986824,
474472,474475,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
474476,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,877-833-5617,
474477,474482,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
474484,474489,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
474539,,,,visa,,credit,,BR,CAIXA ECONOMICA FEDERAL,,,551132384455,
474552,,,,visa,,credit,,US,,,,,
474622,,,,visa,,debit,,US,COMERICA,,,800-572-6620,
474643,,,,visa,,debit,,US,TELHIO CREDIT UNION,,,8772213233,
474665,,,,visa,,debit,,US,FIRST NATIONAL BANK OF SOUTHWESTERN OHIO,,,8002218890,
474843,,,,visa,,credit,,DE,,,,03012030000,
475055,,,,visa,,debit,,US,CHASE,,,8009359935,
475056,,,,visa,,debit,,US,CHASE,,,3309892169,
475117,,,,visa,,debit,,GB,ROYAL BANK OF SCOTLAND,,,0800252083,
475127,,,,visa,,debit,,GB,NATWEST,,,08457888444,
475128,,,,visa,,debit,,GB,NAT WEST,,,08456002803,
475129,,,,visa,,debit,,GB,NATWEST,,,08456002803,
475130,,,,visa,,debit,,GB,NAT WEST,,,08456002803,
475583,,,,visa,,credit,,US,DELTA COMMUNITY CREDIT UNION,,,4047154725,
475634,,,,visa,,debit,,US,VISTERRA,,,9516564411,
475671,,,,visa,,debit,,US,BANK OF NEVADA,,,702-248-4200,
475714,,,,visa,,debit,,GB,SANTANDER,,,441908237963,
475747,,,,visa,,debit,,GB,NATWEST,,,08457114477,
475751,,,,visa,,debit,,GB,NATWEST,,,08457114477,
475824,,,,visa,,debit,,US,AMERICA FIRST CREDIT UNION,,,8009993961,
476153,,,,visa,,credit,,US,USBANK,,,8003747979,
476164,,,,visa,,debit,,US,TCF NATIONAL BANK,,,8008232265,
476248,,,,visa,,debit,,GB,,,,08459000400,
476331,,,,visa,,credit,,BR,SICREDI,,,8003969665,
476333,,,,visa,,credit,,BR,SICRED,,,8003969665,
476363,,,,visa,,debit,,GB,LLOYDS TSB,,,,
476516,,,,visa,,debit,,US,REDSTONE FEDERAL CREDIT UNION,,,800-234-1234,
476546,,,,visa,,debit,,US,BANKPLUS,,,8888117587,
476559,,,,visa,,debit,,US,SOUTH FLORIDA EDUCATIONAL FEDERAL CREDIT UNION,,,7863903548,
476609,,,,visa,,credit,,BR,BRADESCO,,,55-11-37416533,
476900,,,,visa,,credit,,US,ZIONS,,,8887585349,
477213,,,,visa,,credit,,MX,BBVA BANCOMER,,,,
477214,,,,visa,,credit,,MX,BBVA BANCOMER,,,018001121113,
477291,,,,visa,,credit,,MX,BBVA BANCOMER,,,52262663,
477304,,,,visa,,credit,,US,IMPERIAL BANK,,,310-725-4102,
477327,,,,visa,,debit,,US,UNION SAVINGS,,,(925) 686-7076,
477353,,,,visa,,debit,,US,E*TRADE BANK,,,8003872331,
477361,,,,visa,,credit,,AU,BIG SKY,,,1300654321,
477395,,,,visa,,debit,,MY,BANK SIMPANAN NASIONAL,,,60321425258,
477778,,,,visa,,debit,,US,ROYAL CREDIT UNION,,,7158338111,
477800,,,,visa,,debit,,US,WEST COAST,,,8008953345,
477801,,,,visa,,debit,,US,SF FIRE CREDIT UNION,,,8884993473,
477834,,,,visa,,debit,,US,WHITE SANDS FEDERAL CREDIT UNION,,,8006589933,
477857,,,,visa,,debit,,US,MAIN SOURCE,,,8005548969,
478200,,,,visa,,debit,,US,CHASE,,,8002988016,
478380,,,,visa,,credit,,US,AT&T,,,9044488661,
478431,,,,visa,,credit,,US,GE CAPITAL RETAIL,,,8669136765,
478499,,,,visa,,debit,,US,BANCORP,,,8666794869,
478829,,,,visa,,credit,,US,CAPITAL ONE,,,8006222580,
478975,,,,visa,,debit,,US,APPLE FEDERAL CREDIT UNION,,,8006667996,
479124,,,,visa,,credit,,US,CAPITAL ONE,,,8008670904,
479144,,,,visa,,debit,,US,GEORGIA UNITED CREDIT UNION,,,8884934328,
479193,,,,visa,,debit,,US,DNB FIRST,,,8005234175,
479213,,,,visa,,debit,,US,TD BANKNORTH,,,8887519000,
479248,,,,visa,,debit,,US,FIRST FINANCIAL FEDERAL CREDIT UNION,,,800-903-3328,
479271,,,,visa,,debit,,US,COMMUNITY ONE,,,8008731194,
479370,,,,visa,,debit,,US,METRO,,,7174126888,
479395,,,,visa,,credit,,BR,CAIXA,,,55554799582893,
479403,,,,visa,,debit,,US,HIGHLANDS UNION BANK,,,2766289181,
479511,,,,visa,,debit,,US,COMERICA BANK,,,800-572-6620,
479711,,,,visa,,debit,,AD,CREDIT ANDORRA,,,376-888980,
479746,,,,visa,,credit,,AE,ADCB,,,8002030,
479826,,,,visa,,credit,,US,USBANK,,,7014612010,
479849,,,,visa,,credit,,US,FIRST TENNESSEE BANK N.A.,,,8003825465,
479851,,,,visa,,credit,,US,CHASE,,,8665528855,
479853,,,,visa,,credit,,US,USBANK,,,8664854545,
480011,480012,,,visa,,credit,,US,BANK OF AMERICA,,,8004212110,
480156,,,,visa,,debit,,US,CITI,,,8005824910,
480158,,,,visa,,debit,,US,CITI,,,8004221992,
480207,,,,visa,,debit,,US,U.S. BANK NATIONAL ASSOCIATION,,,8006733555,
480209,,,,visa,,debit,,US,USBANK,,,8006733555,
480213,,,,visa,,credit,,US,CAPITAL ONE,,,8008670904,
480228,,,,visa,,credit,,US,,,,,
480286,,,,visa,,credit,,AR,,,,54-11-43793300,
480327,,,,visa,,debit,,US,FIRST TECH FEDERAL CREDIT UNION,,,8558558805,
480398,,,,visa,,debit,,US,VENTURA COUNTY FEDERAL CREDIT UNION,,,8054774000,
480642,,,,visa,,debit,,US,WEST SUBURBAN BANK,,,8002584009,
480691,,,,visa,,debit,,US,MEMBERSOURSE CREDIT UNION,,,713-627-4000,
480990,,,,visa,,debit,,US,CHARLES SCHWAB,,,8884039000,
481110,,,,visa,,debit,,US,BANK OF HAWAII,,,8886433888,
481171,,,,visa,,debit,,US,Bancorp Bank,,www.thebancorp.com, +1 866 271 1623, Wilmington
481581,481583,,,visa,,debit,,US,BANK OF AMERICA,,,8004321000,
481588,,,,visa,,credit,,US,BANK OF AMERICA,,,8882874637,
481959,,,,visa,,credit,,US,FIRST FINANCIAL FEDERAL CREDIT UNION,,,800-903-3328,
482000,,,,visa,,credit,,US,CEFCU,,,8004497728,
482163,,,,visa,,credit,,US,READY DEBIT,,,8665029342,
482425,,,,visa,,credit,,BR,RIACHUELO,,,6792223793,
482440,,,,visa,,debit,,DE,WIRECARD,,,491805947322,
482481,,,,visa,,debit,,BR,ITAU,,,54545,
482490,,,,visa,,credit,,TR,GARANTI,,,4440333,
482498,,,,visa,,credit,,IT,UNICREDIT,,,390233408973,
482851,,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
482853,482854,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
482857,,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
482860,,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
482862,,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
482864,,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
483030,,,,visa,,debit,,MX,HSBC,,,,
483304,,,,visa,,debit,,US,BANCORP,,,8886769376,
483312,483314,,,visa,,debit,,US,CHASE,,,8009359935,
483316,,,,visa,,debit,,US,CHASE,,,8009359935,
483323,,,,visa,,debit,,US,CHASE,,,8668027011,
483324,,,,visa,,debit,,US,CHASE,,,8665861704,
483332,,,,visa,,debit,,US,GULF WINDS FEDERAL CREDIT UNION,,,8504799601,
483561,,,,visa,,debit,,NZ,THE NATIONAL,,,6443841730,
483575,,,,visa,,credit,,ID,HSBC,,,08041864722,
483741,,,,visa,,debit,,NZ,KIWIBANK,,,0800113355,
483950,,,,visa,,credit,,US,TD BANKNORTH,,,8885618861,
484162,,,,visa,,debit,,ZA,FIRST NATIONAL,,,0860112244,
484281,,,,visa,,credit,,MY,MAYBANK,,,60320748800,
484509,,,,visa,,credit,,US,OEFCU,,,7023999115,
484541,,,,visa,,credit,,US,SECU,,,2812854551,
484575,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
484588,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8002563257,
484594,,,,visa,,debit,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8005514453,
484718,,,,visa,,debit,,US,BANCORP,,,8005711376,
484735,,,,visa,,debit,,US,BANCORP,,,8005711376,
484810,,,,visa,,debit,,MY,PUBLIC,,,0321768000,
484852,,,,visa,,debit,,NA,FIRST NATIONAL,,,,
485158,,,,visa,,credit,,US,OURFAMILYFCU,,,(727) 536-6800,
485237,,,,visa,,debit,,US,METABANK,,,8668456273,
485240,,,,visa,,debit,,US,PSFCU,,,8002972181,
485284,,,,visa,,debit,,US,WHIDBEY ISLAND,,,3603315868,
485320,,,,visa,,debit,,US,SKYLIGHT,,,8006863363,
485340,,,,visa,,debit,,US,GLOBAL CASH CARD,,,8663959200,
485426,,,,visa,,credit,,US,SPACE COAST CREDIT UNION,,,3217522222,
485583,,,,visa,,debit,,US,SOUTH GEORGIA,,,(800) 242-4770,
485620,,,,visa,,credit,,US,"WELLS FARGO BANK NEVADA, N.A.",,,800 225 5935,
485631,,,,visa,,debit,,US,FROST,,,8005137678,
485671,,,,visa,,credit,,US,BB&T,,,800-476-4228,
486123,,,,visa,,debit,,US,MOUNTAIN CREDIT UNION,,,8284522216,
486169,,,,visa,,debit,,US,WINGS FINANCIAL,,,9012390651,
486185,,,,visa,,debit,,US,EVANSVILLE FIREFIGHTERS FCU,,,877-866-7827,
486236,,,,visa,,credit,,US,CAPITAL ONE BANK,,,8009033637,
486270,,,,visa,,debit,,AU,AUSTRALIA POST,,,611300665054,
486310,,,,visa,,debit,,US,COREFIRST BANK & TRUST,,,7852678900,
486483,,,,visa,,credit,,GB,HSBC,,,00441442422929,
486521,,,,visa,,credit,,US,CHASE,,,,
486560,,,,visa,,credit,,US,SUNTRUST,,,8008368562,
486742,,,,visa,,debit,,US,CHASE,,,8009359935,
486748,,,,visa,,credit,,US,CENTRAL MINNESOTA FEDERAL CREDIT UNION,,,8883308482,
486796,,,,visa,,debit,,US,CHASE,,,8009359935,
486827,,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
486830,486831,,,visa,,debit,,US,WELLS FARGO,,,8008693557,
486854,,,,visa,,debit,,US,,,,,
486872,,,,visa,,debit,,US,AMERICA FIRST CREDIT UNION,,,8009993961,
486895,,,,visa,,credit,,US,BARCLAYS,,,8007907942,
486910,,,,visa,,debit,,US,FIRST AMERICA,,,,
487090,,,,visa,,debit,,US,COMMUNITY,,,01499544986213,
487309,,,,visa,,debit,,US,"WELLS FARGO BANK IOWA, NATIONAL ASSOCIATION",,,8008693557,
487452,,,,visa,,credit,,US,TEXAS FIRST BANK,,,800-215-6280,
488839,,,,visa,,debit,,US,MAYO EMPLOYEES FEDERAL CREDIT UNION,,,5075351460,
488889,,,,visa,,credit,,US,BANK OF AMERICA,,,8004212110,
488890,,,,visa,,credit,,US,BANK OF AMERICA,,,8668134497,
488893,,,,visa,,credit,,US,BANK OF AMERICA,,,8004212110,
488894,,,,visa,,credit,,US,BANK OF AMERICA,,,8007329194,
489055,,,,visa,,credit,,GB,BARCLAYS,,,,
489113,,,,visa,,credit,,BE,,,,078152153,
489208,,,,visa,,debit,,US,CHARLOTTE STATE BANK,,,608-240-7769,
489272,,,,visa,,debit,,US,BENCHMARK COMMUNITY,,,4344474256,
