iin_start,iin_end,number_length,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
451992,,,VISA,,DEBIT,,CA,ROYAL BANK OF CANADA,,,8007692511,
452034,,,VISA,,CREDIT,,CA,TD CANADA TRUST,,,8009838472,
452071,,,VISA,,CREDIT,,CA,TD CANADA TRUST,,,8009838472,
452088,,,VISA,,CREDIT,,CA,TDCANADATRUST,,,8009838472,
452110,,,VISA,,CREDIT,,TT,,,,(416) 982-3357,
452300,,,VISA,,CREDIT,,CA,THE TORONTO-DOMINION BANK,,,(416) 982-3357,
452407,,,VISA,,CREDIT,,BR,CITIBANK,,,551140042484,
452419,,,VISA,,CREDIT,,SG,OCBC,,,8003633333,
452421,,,VISA,,CREDIT,,MX,HSBC,,,,
452668,,,VISA,,CREDIT,,CA,,,,,
452949,,,VISA,,DEBIT,,US,CALIFORNIA BANK AND TRUST,,,1,
453091,,,VISA,,CREDIT,,CA,DESJARDINS,,,8003633380,
453092,,,VISA,,CREDIT,,CA,DESJARDINS,,,8002665662,
453201,,,VISA,,CREDIT,,ES,,,,34-91-8070100,
453205,,,VISA,,CREDIT,,DE,,,,49-5921-861001,
453211,,,VISA,,CREDIT,,BR,BRADESCO,,,40020022,
453215,,,VISA,,DEBIT,,TH,KRUNG THAI,,,1551,
453222,,,VISA,,CREDIT,,IT,CARTASI S.P.A.,,,39-02-34882300,
453226,,,VISA,,CREDIT,,BR,,,,,
453229,,,VISA,,CREDIT,,MY,BANK SIMPANAN NASIONAL,,,60-3-21428190,
453231,,,VISA,,CREDIT,,VE,MERCANTIL,,,582125032424,
453233,,,VISA,,CREDIT,,US,MERCANTIL,,,58-212-503-0237,
453236,,,VISA,,DEBIT,,US,,,,,
453241,,,VISA,,CREDIT,,US,,,,,
453245,,,VISA,,DEBIT,,US,CITIZENS STATE,,,901335566,
453249,,,VISA,,CREDIT,,US,,,,800-215-6280,
453253,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,,
453270,,,VISA,,DEBIT,,US,"WELLS FARGO BANK, N.A.",,,,
453271,,,VISA,,DEBIT,,US,FDCOMMUNITY FEDERAL CREDIT UNION,,,,
453279,,,VISA,,DEBIT,,US,"WELLS FARGO BANK, N.A.",,,,
453290,,,VISA,,CREDIT,,US,KINECTA FEDERAL CREDIT UNION,,,8008549846,
453296,,,VISA,,DEBIT,,US,,,,,
453301,,,VISA,,CREDIT,,FR,CREDIT AGRICOLE,,,0141858881,
453370,,,VISA,,CREDIT,,FR,CREDIT AGRICOLE,,,0969323600,
453374,,,VISA,,CREDIT,,FR,CAISSE NATIONALE DE CREDIT AGRICOLE,,,33-4-72527945,
453450,,,VISA,,CREDIT,,JP,MITSUBISHI UFJ NICOS,,,81337701177,
453510,453511,,VISA,,CREDIT,,CA,SCOTIABANK,,,8003876556,
453540,,,VISA,,DEBIT,,US,LUMBEE GUARANTY,,,,
453598,,,VISA,,CREDIT,,US,EDUCATORS CREDIT UNION,,,2628865900,
453704,,,VISA,,CREDIT,,CA,SCOTIABANK,,,8003876556,
453748,,,VISA,,DEBIT,y,CA,SCOTIABANK,,,,
453801,,,VISA,,CREDIT,,CA,SCOTIABANK,,,8003876508,
453810,,,VISA,,CREDIT,,CA,SCOTIABANK,,,8003876508,
453827,,,VISA,,CREDIT,,CA,SCOTIABANK,,,8003876508,
453903,,,VISA,,DEBIT,,SE,Nordea,,,46771224488,
453904,,,VISA,,DEBIT,,SE,Nordea,,,0771224488,
453928,,,VISA,,CREDIT,,QA,HSBC,,,97444424722,
453933,,,VISA,,CREDIT,,OM,HSBC,,,80074722,
453935,,,VISA,,CREDIT,,PE,SCOTIABANK,,,51-1-4218333,
453936,,,VISA,,CREDIT,,US,CITI,,,82-2-731-8143,
453945,,,VISA,,CREDIT,,US,CAIXA POPULAR,,,34-91-8070100,
453962,,,VISA,,DEBIT,,US,BANC INTERNACIONAL DANDORRA S.A.,,,+376 88 44 88,
453966,,,VISA,,CREDIT,,MY,HSBC,,,60383215400,
453967,,,VISA,,DEBIT,,PE,,,,,
453973,,,VISA,,DEBIT,,ES,BBVA,,,902224466,
453978,453979,,VISA,,DEBIT,,GB,BARCLAYS BANK PLC,,,08457555555,
453999,,,VISA,,CREDIT,,IT,CARTASI S.P.A.,,,39-02-34882300,
454031,,,VISA,,CREDIT,,CA,DESJARDINS,,,8003634345,
454073,,,VISA,,CREDIT,,AR,BANCO FRANCES,,,541143793434,
454075,,,VISA,,CREDIT,,AR,BBVA FRANCES,,,541143793333,
454076,,,VISA,,CREDIT,,CO,GNB SUDAMERIS,,,57-1-3418185,
454153,,,VISA,,CREDIT,,JP,SAISON,,,81359961111,
454294,,,VISA,,CREDIT,,JP,MIZUHO,,,0368938200,
454313,,,VISA,,DEBIT,,GB,NATIONWIDE BUILDING SOCIETY,,,08457302010,
454324,,,VISA,,DEBIT,,US,VERITY CREDIT UNION,,,2532178330,
454336,,,VISA,,CREDIT,,SA,SAMBA,,,8001245000,
454360,,,VISA,,CREDIT,,TR,TURKIYE IS BANKASI,,,4440202,
454484,,,VISA,,CREDIT,,US,,,,,
454493,,,VISA,,CREDIT,,ID,HSBC,,,622152914722,
454496,,,VISA,,CREDIT,,PT,MILLENNIUM BCP,,,707502424,
454497,,,VISA,,CREDIT,,CA,BANQUE LAURENTIENNE,,,5142521846,
454591,,,VISA,,DEBIT,,US,APPLIED,,,,
454600,,,VISA,,CREDIT,,CO,COLPATRIA,,,5717561616,
454617,,,VISA,,CREDIT,,DE,ING DIBA,,,49-69-66571788,
454618,,,VISA,,CREDIT,,DE,COMMERZBANK AG,,,0180588422732,
454640,,,VISA,,CREDIT,,AR,GALICIA,,,5490387154868390,
454642,,,VISA,,CREDIT,,AR,GALICIA,,,541143793333,
454657,,,VISA,,CREDIT,,AR,ICBC,,,541143793434,
454659,,,VISA,,CREDIT,,AR,ICBC,,,541143793434,
454683,,,VISA,,CREDIT,,SA,RIYAD,,,966920002470,
454742,,,VISA,,DEBIT,,GB,SANTANDER,,,08459724724,
454750,,,VISA,,CREDIT,,SG,CITIBANK N.A.,,,6562255225,
454757,,,VISA,,CREDIT,,ES,CAIXA D%27ENGINYERS,,,34933102626,
454803,,,VISA,,CREDIT,,ES,LA CAIXA,,,34-93-4110263,
454805,,,VISA,,CREDIT,,AD,CREDIT ANDORRA,,,376888700,
454818,,,VISA,,CREDIT,,AT,BANK AUSTRIA,,,43171111380,
454825,,,VISA,,CREDIT,,AT,BANK AUSTRIA,,,43171111380,
454828,,,VISA,,CREDIT,,AT,BANK AUSTRIA,,,43171111380,
454850,,,VISA,,CREDIT,,AR,BANCO PROVINCIA,,,54-1-43797770,
454860,,,VISA,,CREDIT,,NZ,ASB BANK,,,6493063000,
454969,,,VISA,,DEBIT,,US,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,,,4105819994,
455046,,,VISA,,CREDIT,,NZ,WESTPAC BANKING CORPORATION,,,6499148026,
455165,,,VISA,,CREDIT,,BR,SANTANDER BANESPA,,,55-11-2481593,
455181,,,VISA,,CREDIT,,BR,BRADESCO,,,551140020022,
455182,455184,,VISA,,CREDIT,,BR,BRADESCO,,,40020022,
455187,,,VISA,,CREDIT,,BR,BRADESCO,,,8008472911,
455205,,,VISA,,CREDIT,,TH,KRUNGSRI,,,6626463555,
455206,,,VISA,,CREDIT,,GB,COOPERATIVE,,,08456006000,
455252,,,VISA,,CREDIT,,ES,CAJA CASTILLA LA MANCHA,,,902115852,
455255,,,VISA,,CREDIT,,MX,BANAMEX,,,8002262639,
455259,,,VISA,,CREDIT,,ES,CAJA DE ARQUITECTOS,,,902192100,
455262,,,VISA,,DEBIT,,SE,SEB,,,46771365365,
455349,,,VISA,,CREDIT,,AR,HSBC BANCO ROBERTS,,,08103334722,
455357,,,VISA,,CREDIT,,MY,PUBLIC BANK BERHAD,,,0321768000,
455358,,,VISA,,CREDIT,,MY,PUBLIC BANK BERHAD,,,69,
455359,,,VISA,,CREDIT,,TR,YAPI KREDI,,,4440448,
455388,,,VISA,,CREDIT,,MY,PUBLIC BANK BERHAD,,,60321768333,
455492,,,VISA,,CREDIT,,US,BANK OF KANSAS CITY,,,,
455500,,,VISA,,CREDIT,,MX,BANCOMER,,,52262663,
455504,455505,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,018002262663,
455506,,,VISA,,CREDIT,,MX,BANCOMER S.A.,,,52-5-2268174,
455507,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,5552262663,
455511,,,VISA,,DEBIT,,MX,BBVA BANCOMER,,,018002262663,
455513,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,8008472911,
455514,,,VISA,,CREDIT,,MX,BANCOMER,,,4105819120,
455529,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,52262663,
455540,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,52262663,
455545,,,VISA,,CREDIT,,MX,BANCOMER,,,018002262663,
455578,,,VISA,,CREDIT,,DE,BERLINER SPARKASSE,,,493024552400,
455599,,,VISA,,CREDIT,,AR,MACRO,,,14819241,
455600,,,VISA,,CREDIT,,DE,SANTANDER DIREKT BANK AG,,,01805011717,
455602,,,VISA,,DEBIT,,HU,,,,003613733333,
455603,,,VISA,,CREDIT,,US,CITIBANK,,,,
455610,455611,,VISA,,CREDIT,,VE,,,,,
455622,,,VISA,,CREDIT,,SG,THE DEVELOPMENT BANK OF SINGAPORE LIMITED,,,6563272265,
455632,,,VISA,,CREDIT,,ID,BANK CENTRAL ASIA,,,62021500888,
455636,,,VISA,,CREDIT,,AR,,,,54-11-43793300,
455645,,,VISA,,CREDIT,,TR,,,,4440666,
455646,,,VISA,,DEBIT,,ES,BARCLAYS BANK S.A.E.,,,34914689171,
455652,,,VISA,,DEBIT,,TR,,,,,
455656,,,VISA,,CREDIT,,ES,,,,34-958-244479,
455658,,,VISA,,DEBIT,,PT,,,,351-1-3925700,
455670,,,VISA,,CREDIT,,FR,,,,33164874312,
455671,,,VISA,,DEBIT,,FR,,,,33-1-58403616,
455679,,,VISA,,DEBIT,,FR,CREDIT DU NORD,,,046728336815,
455682,,,VISA,,CREDIT,,FR,,,,33-3-20403633,
455689,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,33-3-20403633,
455692,,,VISA,,CREDIT,,FR,,,,33-3-20403633,
455697,,,VISA,,DEBIT,,FR,,,,44-20-76348294,
455701,,,VISA,,CREDIT,,AU,NATIONAL AUSTRALIA BANK LIMITED,,,1300730213,
455707,,,VISA,,CREDIT,,HK,HANG SENG,,,5246122265,
455805,,,VISA,,CREDIT,,FR,CAISSE NATIONALE DE CREDIT AGRICOLE,,,33-4-72527945,
455817,,,VISA,,CREDIT,,FR,CAISSE NATIONALE DE CREDIT AGRICOLE,,,33-4-72527945,
455953,,,VISA,,CREDIT,,US,CHASE,,,8009452000,
455974,,,VISA,,CREDIT,,US,SCHOOLS FIRST FEDERAL CREDIT UNION,,,8008472911,
455986,,,VISA,,CREDIT,,CO,DAVIVIENDA,,,8008472911,
456004,,,VISA,,DEBIT,,AU,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,61396837043,
456133,,,VISA,,DEBIT,,FR,BANQUE DE SAVOIE,,,33-1-41024279,
456144,,,VISA,,CREDIT,,FR,SOCIETE GENERALE,,,33147924990,
456178,,,VISA,,CREDIT,,FR,,,,+420 (2) 248324,
456254,,,VISA,,DEBIT,,FR,BANQUE POPULAIRE,,,0634355423,
456306,,,VISA,,CREDIT,,MY,AEON CREDIT SERVICE (M) BERHAD,,,0327199999,
456323,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
456331,,,VISA,,DEBIT,,US,CHASE,,,8002427338,
456353,,,VISA,,CREDIT,,NL,ABN AMRO,,,0206600678,
456354,,,VISA,,CREDIT,,NL,ANWB,,,0206600660,
456377,,,VISA,,CREDIT,,MY,CITIBANK BERHAD,,,60323830000,
456441,,,VISA,,DEBIT,,AU,IMB,,,133462,
456443,,,VISA,,CREDIT,,AU,BENDIGO BANK LIMITED,,,61354857872,
456444,,,VISA,,CREDIT,,AU,BANKWEST,,,61894492840,
456450,,,VISA,,CREDIT,,AU,BANK SA,,,131376,
456462,,,VISA,,CREDIT,,AU,ANZ,,,61396837043,
456468,,,VISA,,CREDIT,,AU,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,132273,
456469,,,VISA,,CREDIT,,AU,ANZ,,,61396837043,
456471,,,VISA,,CREDIT,,AU,WESTPAC BANKING CORPORATION,,,61363451058,
456472,,,VISA,,CREDIT,,AU,WESTPAC BANKING CORPORATION,,,1300367228,
456474,,,VISA,,DEBIT,,AU,VICTORIA TEACHERS CREDIT UNION,,,61398348560,
456491,,,VISA,,CREDIT,,NZ,ASB BANK,,,0800803804,
456524,,,VISA,,CREDIT,,AE,NBAD,,,97126358001,
456534,,,VISA,,DEBIT,,US,BANCORP,,,8779847465,
456542,,,VISA,,CREDIT,,IT,ICCREA BANCA S.P.A. - ISTITUTO,,,39,
456798,,,VISA,,CREDIT,,ID,DANAMON,,,622134358888,
456893,,,VISA,,CREDIT,,SA,SABB,,,96614408888,
456997,,,VISA,,DEBIT,,NO,SKANDIABANKEN,,,4781001001,
457014,,,VISA,,CREDIT,,DE,BBBANK,,,491805585252,
457021,,,VISA,,CREDIT,,CO,BANCO CAJA SOCIAL,,,8008472911,
457032,,,VISA,,CREDIT,,PE,,,,51-1-4218333,
457037,,,VISA,,CREDIT,,DE,DZ BANK AG,,,43668,
457066,,,VISA,,CREDIT,,MY,RHB BANK BERHAD,,,1300888080,
457070,,,VISA,,CREDIT,,MY,RHBBANK,,,60392068118,
457078,,,VISA,,CREDIT,,US,HUDSON VALLEY FEDERAL CREDIT UNION,,,,
457098,,,VISA,,CREDIT,,DE,VOLKSBANK GUETERSLOH,,,49,
45710040,45710045,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vordingborg
45710046,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Næstved
45710047,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vordingborg
45710048,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710051,45710053,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vordingborg
45710056,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Stege
45710057,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710059,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Næstved
45710101,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710102,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710103,45710104,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København Ø
45710105,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710106,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710107,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Frederiksberg
45710108,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København N
45710109,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710110,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Valby
45710111,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hellerup
45710113,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710114,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Gentofte
45710115,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vanløse
45710116,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710117,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710118,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vanløse
45710119,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710120,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710121,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710122,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København Ø
45710123,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Kastrup
45710124,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Glostrup
45710125,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710126,45710127,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710128,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710129,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Søborg
45710130,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hvidovre
45710131,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rødovre
45710132,45710133,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710134,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4533336499,København C
45710135,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Frederiksberg
45710136,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710137,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Valby
45710138,45710139,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Glostrup
45710140,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Søborg
45710141,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Kgs. Lyngby
45710142,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710143,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Frederiksberg
45710144,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rødovre
45710145,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710146,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Herlev
45710148,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710149,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Charlottenlund
45710150,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København Ø
45710151,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710152,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710154,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Valby
45710155,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Frederiksberg
45710156,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hvidovre
45710157,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710158,45710159,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Kgs. Lyngby
45710160,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Holte
45710161,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710163,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710164,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København Ø
45710165,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Kastrup
45710166,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710167,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København N
45710168,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710169,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hvidovre
45710170,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710171,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Holte
45710172,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710173,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710174,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vanløse
45710175,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710176,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København S
45710177,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vanløse
45710178,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710179,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710180,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Herlev
45710181,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710182,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hvidovre
45710183,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Frederiksberg
45710184,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,København Ø
45710185,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Frederiksberg
45710186,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København V
45710187,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710190,45710191,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710194,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,København K
45710198,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710200,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,,
45710216,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4570121313,Høje Taastrup
45710220,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120220,Holbæk
45710222,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120800,Køge
45710225,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122840,Gentofte
45710227,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120650,Solrød Strand
45710233,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120930,Allerød
45710238,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124740,København S
45710239,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123840,Ishøj
45710241,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120560,Helsingør
45710242,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124740,København S
45710246,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122770,Vanløse
45710247,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124120,Støvring
45710248,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122730,Hvidovre
45710249,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124880,Hørsholm
45710250,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124120,København K
45710252,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123480,København Ø
45710254,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545125650,København K
45710255,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122260,København V
45710258,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123170,Brønshøj
45710259,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120180,Frederiksberg
45710260,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124720,København Ø
45710261,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120180,Frederiksberg
45710263,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124500,Charlottenlund
45710264,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120630,København NV
45710265,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120170,Valby
45710266,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122730,Hvidovre
45710268,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124740,København S
45710270,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545126700,Glostrup
45710271,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120270,Herlev
45710272,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124500,Charlottenlund
45710274,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120600,København K
45710275,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124270,Søborg
45710276,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120110,København K
45710280,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45710283,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124560,Farum
45710284,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124690,Ballerup
45710294,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,,
